start,end,activity,time_of_the_day,BedPressureBedroom_1,BasinPIRBathroom_3,ToiletFlushBathroom_4,ShowerPIRBathroom_5,FridgeMagneticKitchen_6,CupboardMagneticKitchen_7,MicrowaveElectricKitchen_10,SeatPressureLiving_11,MaindoorMagneticEntrance_12,DoorPIRLiving_13,DoorPIRKitchen_14,DoorPIRBedroom_15
24-Nov-2012 20:52:00,24-Nov-2012 20:52:59,idle,0.8694444444444445,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 20:53:00,24-Nov-2012 20:53:59,idle,0.8701388888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 20:54:00,24-Nov-2012 20:54:59,idle,0.8708333333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 20:55:00,24-Nov-2012 20:55:59,idle,0.8715277777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 20:56:00,24-Nov-2012 20:56:59,idle,0.8722222222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 20:57:00,24-Nov-2012 20:57:59,idle,0.8729166666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 20:58:00,24-Nov-2012 20:58:59,idle,0.8736111111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 20:59:00,24-Nov-2012 20:59:59,idle,0.8743055555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:00:00,24-Nov-2012 21:00:59,idle,0.875,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:01:00,24-Nov-2012 21:01:59,idle,0.8756944444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:02:00,24-Nov-2012 21:02:59,idle,0.8763888888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:03:00,24-Nov-2012 21:03:59,idle,0.8770833333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:04:00,24-Nov-2012 21:04:59,idle,0.8777777777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:05:00,24-Nov-2012 21:05:59,idle,0.8784722222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:06:00,24-Nov-2012 21:06:59,idle,0.8791666666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:07:00,24-Nov-2012 21:07:59,idle,0.8798611111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:08:00,24-Nov-2012 21:08:59,idle,0.8805555555555555,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:09:00,24-Nov-2012 21:09:59,idle,0.88125,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:10:00,24-Nov-2012 21:10:59,idle,0.8819444444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:11:00,24-Nov-2012 21:11:59,idle,0.8826388888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:12:00,24-Nov-2012 21:12:59,idle,0.8833333333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:13:00,24-Nov-2012 21:13:59,idle,0.8840277777777777,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:14:00,24-Nov-2012 21:14:59,idle,0.8847222222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:15:00,24-Nov-2012 21:15:59,idle,0.8854166666666666,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:16:00,24-Nov-2012 21:16:59,idle,0.8861111111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:17:00,24-Nov-2012 21:17:59,idle,0.8868055555555555,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:18:00,24-Nov-2012 21:18:59,idle,0.8875,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:19:00,24-Nov-2012 21:19:59,idle,0.8881944444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:20:00,24-Nov-2012 21:20:59,idle,0.8888888888888888,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:21:00,24-Nov-2012 21:21:59,idle,0.8895833333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:22:00,24-Nov-2012 21:22:59,idle,0.8902777777777777,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:23:00,24-Nov-2012 21:23:59,idle,0.8909722222222223,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:24:00,24-Nov-2012 21:24:59,idle,0.8916666666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:25:00,24-Nov-2012 21:25:59,idle,0.8923611111111112,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:26:00,24-Nov-2012 21:26:59,idle,0.8930555555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:27:00,24-Nov-2012 21:27:59,idle,0.89375,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:28:00,24-Nov-2012 21:28:59,idle,0.8944444444444445,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:29:00,24-Nov-2012 21:29:59,idle,0.8951388888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:30:00,24-Nov-2012 21:30:59,idle,0.8958333333333334,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:31:00,24-Nov-2012 21:31:59,idle,0.8965277777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:32:00,24-Nov-2012 21:32:59,idle,0.8972222222222223,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:33:00,24-Nov-2012 21:33:59,idle,0.8979166666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:34:00,24-Nov-2012 21:34:59,idle,0.8986111111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:35:00,24-Nov-2012 21:35:59,idle,0.8993055555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:36:00,24-Nov-2012 21:36:59,idle,0.9,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:37:00,24-Nov-2012 21:37:59,idle,0.9006944444444445,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:38:00,24-Nov-2012 21:38:59,idle,0.9013888888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:39:00,24-Nov-2012 21:39:59,idle,0.9020833333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:40:00,24-Nov-2012 21:40:59,idle,0.9027777777777778,0,0,0,0,0,0,0,0,0,1,0,1
24-Nov-2012 21:41:00,24-Nov-2012 21:41:59,idle,0.9034722222222222,0,0,0,0,0,0,0,0,0,0,0,1
24-Nov-2012 21:42:00,24-Nov-2012 21:42:59,idle,0.9041666666666667,0,0,0,0,0,0,0,0,0,1,0,0
24-Nov-2012 21:43:00,24-Nov-2012 21:43:59,idle,0.9048611111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:44:00,24-Nov-2012 21:44:59,idle,0.9055555555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:45:00,24-Nov-2012 21:45:59,idle,0.90625,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:46:00,24-Nov-2012 21:46:59,idle,0.9069444444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:47:00,24-Nov-2012 21:47:59,idle,0.9076388888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:48:00,24-Nov-2012 21:48:59,idle,0.9083333333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:49:00,24-Nov-2012 21:49:59,idle,0.9090277777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:50:00,24-Nov-2012 21:50:59,idle,0.9097222222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:51:00,24-Nov-2012 21:51:59,idle,0.9104166666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:52:00,24-Nov-2012 21:52:59,idle,0.9111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:53:00,24-Nov-2012 21:53:59,idle,0.9118055555555555,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:54:00,24-Nov-2012 21:54:59,idle,0.9125,0,0,0,0,0,0,0,0,0,1,0,0
24-Nov-2012 21:55:00,24-Nov-2012 21:55:59,idle,0.9131944444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:56:00,24-Nov-2012 21:56:59,idle,0.9138888888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:57:00,24-Nov-2012 21:57:59,idle,0.9145833333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 21:58:00,24-Nov-2012 21:58:59,idle,0.9152777777777777,0,0,0,0,0,0,0,0,0,0,0,1
24-Nov-2012 21:59:00,24-Nov-2012 21:59:59,idle,0.9159722222222222,0,0,0,0,0,0,0,0,0,0,0,1
24-Nov-2012 22:00:00,24-Nov-2012 22:00:59,idle,0.9166666666666666,0,0,0,0,0,0,0,0,0,1,0,0
24-Nov-2012 22:01:00,24-Nov-2012 22:01:59,useToilet,0.9173611111111111,0,0,1,0,0,0,0,0,0,1,0,1
24-Nov-2012 22:02:00,24-Nov-2012 22:02:59,watchTV,0.9180555555555555,0,0,1,0,0,0,0,0,0,1,0,1
24-Nov-2012 22:03:00,24-Nov-2012 22:03:59,watchTV,0.91875,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:04:00,24-Nov-2012 22:04:59,watchTV,0.9194444444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:05:00,24-Nov-2012 22:05:59,watchTV,0.9201388888888888,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:06:00,24-Nov-2012 22:06:59,watchTV,0.9208333333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:07:00,24-Nov-2012 22:07:59,watchTV,0.9215277777777777,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:08:00,24-Nov-2012 22:08:59,watchTV,0.9222222222222223,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:09:00,24-Nov-2012 22:09:59,watchTV,0.9229166666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:10:00,24-Nov-2012 22:10:59,watchTV,0.9236111111111112,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:11:00,24-Nov-2012 22:11:59,watchTV,0.9243055555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:12:00,24-Nov-2012 22:12:59,watchTV,0.925,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:13:00,24-Nov-2012 22:13:59,watchTV,0.9256944444444445,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:14:00,24-Nov-2012 22:14:59,watchTV,0.9263888888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:15:00,24-Nov-2012 22:15:59,watchTV,0.9270833333333334,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:16:00,24-Nov-2012 22:16:59,watchTV,0.9277777777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:17:00,24-Nov-2012 22:17:59,prepareDinner,0.9284722222222223,0,0,0,0,1,0,0,0,0,1,1,0
24-Nov-2012 22:18:00,24-Nov-2012 22:18:59,prepareDinner,0.9291666666666667,0,0,0,0,1,0,0,0,0,0,0,0
24-Nov-2012 22:19:00,24-Nov-2012 22:19:59,watchTV,0.9298611111111111,0,0,0,0,0,0,0,0,0,1,1,0
24-Nov-2012 22:20:00,24-Nov-2012 22:20:59,watchTV,0.9305555555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:21:00,24-Nov-2012 22:21:59,watchTV,0.93125,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:22:00,24-Nov-2012 22:22:59,watchTV,0.9319444444444445,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:23:00,24-Nov-2012 22:23:59,watchTV,0.9326388888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:24:00,24-Nov-2012 22:24:59,watchTV,0.9333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:25:00,24-Nov-2012 22:25:59,watchTV,0.9340277777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:26:00,24-Nov-2012 22:26:59,watchTV,0.9347222222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:27:00,24-Nov-2012 22:27:59,watchTV,0.9354166666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:28:00,24-Nov-2012 22:28:59,watchTV,0.9361111111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:29:00,24-Nov-2012 22:29:59,watchTV,0.9368055555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:30:00,24-Nov-2012 22:30:59,watchTV,0.9375,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:31:00,24-Nov-2012 22:31:59,watchTV,0.9381944444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:32:00,24-Nov-2012 22:32:59,watchTV,0.9388888888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:33:00,24-Nov-2012 22:33:59,watchTV,0.9395833333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:34:00,24-Nov-2012 22:34:59,watchTV,0.9402777777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:35:00,24-Nov-2012 22:35:59,watchTV,0.9409722222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:36:00,24-Nov-2012 22:36:59,watchTV,0.9416666666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:37:00,24-Nov-2012 22:37:59,watchTV,0.9423611111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:38:00,24-Nov-2012 22:38:59,watchTV,0.9430555555555555,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:39:00,24-Nov-2012 22:39:59,watchTV,0.94375,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:40:00,24-Nov-2012 22:40:59,watchTV,0.9444444444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:41:00,24-Nov-2012 22:41:59,watchTV,0.9451388888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:42:00,24-Nov-2012 22:42:59,watchTV,0.9458333333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:43:00,24-Nov-2012 22:43:59,watchTV,0.9465277777777777,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:44:00,24-Nov-2012 22:44:59,watchTV,0.9472222222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:45:00,24-Nov-2012 22:45:59,watchTV,0.9479166666666666,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:46:00,24-Nov-2012 22:46:59,watchTV,0.9486111111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:47:00,24-Nov-2012 22:47:59,watchTV,0.9493055555555555,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:48:00,24-Nov-2012 22:48:59,watchTV,0.95,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:49:00,24-Nov-2012 22:49:59,watchTV,0.9506944444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:50:00,24-Nov-2012 22:50:59,watchTV,0.9513888888888888,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:51:00,24-Nov-2012 22:51:59,watchTV,0.9520833333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:52:00,24-Nov-2012 22:52:59,watchTV,0.9527777777777777,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:53:00,24-Nov-2012 22:53:59,watchTV,0.9534722222222223,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:54:00,24-Nov-2012 22:54:59,watchTV,0.9541666666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:55:00,24-Nov-2012 22:55:59,watchTV,0.9548611111111112,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:56:00,24-Nov-2012 22:56:59,watchTV,0.9555555555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:57:00,24-Nov-2012 22:57:59,watchTV,0.95625,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:58:00,24-Nov-2012 22:58:59,watchTV,0.9569444444444445,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 22:59:00,24-Nov-2012 22:59:59,watchTV,0.9576388888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:00:00,24-Nov-2012 23:00:59,watchTV,0.9583333333333334,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:01:00,24-Nov-2012 23:01:59,watchTV,0.9590277777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:02:00,24-Nov-2012 23:02:59,watchTV,0.9597222222222223,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:03:00,24-Nov-2012 23:03:59,watchTV,0.9604166666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:04:00,24-Nov-2012 23:04:59,watchTV,0.9611111111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:05:00,24-Nov-2012 23:05:59,watchTV,0.9618055555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:06:00,24-Nov-2012 23:06:59,watchTV,0.9625,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:07:00,24-Nov-2012 23:07:59,watchTV,0.9631944444444445,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:08:00,24-Nov-2012 23:08:59,watchTV,0.9638888888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:09:00,24-Nov-2012 23:09:59,watchTV,0.9645833333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:10:00,24-Nov-2012 23:10:59,watchTV,0.9652777777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:11:00,24-Nov-2012 23:11:59,watchTV,0.9659722222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:12:00,24-Nov-2012 23:12:59,watchTV,0.9666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:13:00,24-Nov-2012 23:13:59,watchTV,0.9673611111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:14:00,24-Nov-2012 23:14:59,watchTV,0.9680555555555556,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:15:00,24-Nov-2012 23:15:59,watchTV,0.96875,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:16:00,24-Nov-2012 23:16:59,watchTV,0.9694444444444444,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:17:00,24-Nov-2012 23:17:59,watchTV,0.9701388888888889,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:18:00,24-Nov-2012 23:18:59,watchTV,0.9708333333333333,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:19:00,24-Nov-2012 23:19:59,watchTV,0.9715277777777778,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:20:00,24-Nov-2012 23:20:59,watchTV,0.9722222222222222,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:21:00,24-Nov-2012 23:21:59,getSnack,0.9729166666666667,0,0,0,0,1,0,0,0,0,1,1,0
24-Nov-2012 23:22:00,24-Nov-2012 23:22:59,getSnack,0.9736111111111111,0,0,0,0,0,0,0,0,0,0,0,0
24-Nov-2012 23:23:00,24-Nov-2012 23:23:59,watchTV,0.9743055555555555,0,0,0,0,0,0,0,0,0,1,1,0
24-Nov-2012 23:24:00,24-Nov-2012 23:24:59,watchTV,0.975,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:25:00,24-Nov-2012 23:25:59,watchTV,0.9756944444444444,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:26:00,24-Nov-2012 23:26:59,watchTV,0.9763888888888889,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:27:00,24-Nov-2012 23:27:59,watchTV,0.9770833333333333,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:28:00,24-Nov-2012 23:28:59,watchTV,0.9777777777777777,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:29:00,24-Nov-2012 23:29:59,watchTV,0.9784722222222222,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:30:00,24-Nov-2012 23:30:59,watchTV,0.9791666666666666,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:31:00,24-Nov-2012 23:31:59,watchTV,0.9798611111111111,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:32:00,24-Nov-2012 23:32:59,watchTV,0.9805555555555555,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:33:00,24-Nov-2012 23:33:59,watchTV,0.98125,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:34:00,24-Nov-2012 23:34:59,watchTV,0.9819444444444444,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:35:00,24-Nov-2012 23:35:59,watchTV,0.9826388888888888,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:36:00,24-Nov-2012 23:36:59,watchTV,0.9833333333333333,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:37:00,24-Nov-2012 23:37:59,watchTV,0.9840277777777777,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:38:00,24-Nov-2012 23:38:59,watchTV,0.9847222222222223,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:39:00,24-Nov-2012 23:39:59,watchTV,0.9854166666666667,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:40:00,24-Nov-2012 23:40:59,watchTV,0.9861111111111112,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:41:00,24-Nov-2012 23:41:59,watchTV,0.9868055555555556,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:42:00,24-Nov-2012 23:42:59,watchTV,0.9875,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:43:00,24-Nov-2012 23:43:59,watchTV,0.9881944444444445,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:44:00,24-Nov-2012 23:44:59,watchTV,0.9888888888888889,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:45:00,24-Nov-2012 23:45:59,watchTV,0.9895833333333334,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:46:00,24-Nov-2012 23:46:59,watchTV,0.9902777777777778,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:47:00,24-Nov-2012 23:47:59,watchTV,0.9909722222222223,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:48:00,24-Nov-2012 23:48:59,watchTV,0.9916666666666667,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:49:00,24-Nov-2012 23:49:59,watchTV,0.9923611111111111,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:50:00,24-Nov-2012 23:50:59,watchTV,0.9930555555555556,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:51:00,24-Nov-2012 23:51:59,watchTV,0.99375,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:52:00,24-Nov-2012 23:52:59,watchTV,0.9944444444444445,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:53:00,24-Nov-2012 23:53:59,watchTV,0.9951388888888889,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:54:00,24-Nov-2012 23:54:59,watchTV,0.9958333333333333,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:55:00,24-Nov-2012 23:55:59,watchTV,0.9965277777777778,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:56:00,24-Nov-2012 23:56:59,watchTV,0.9972222222222222,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:57:00,24-Nov-2012 23:57:59,watchTV,0.9979166666666667,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:58:00,24-Nov-2012 23:58:59,watchTV,0.9986111111111111,0,0,0,0,0,0,0,1,0,0,0,0
24-Nov-2012 23:59:00,24-Nov-2012 23:59:59,watchTV,0.9993055555555556,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:00:00,25-Nov-2012 00:00:59,watchTV,0.0,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:01:00,25-Nov-2012 00:01:59,watchTV,0.0006944444444444445,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:02:00,25-Nov-2012 00:02:59,watchTV,0.001388888888888889,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:03:00,25-Nov-2012 00:03:59,watchTV,0.0020833333333333333,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:04:00,25-Nov-2012 00:04:59,watchTV,0.002777777777777778,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:05:00,25-Nov-2012 00:05:59,watchTV,0.003472222222222222,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:06:00,25-Nov-2012 00:06:59,watchTV,0.004166666666666667,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:07:00,25-Nov-2012 00:07:59,watchTV,0.004861111111111111,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:08:00,25-Nov-2012 00:08:59,watchTV,0.005555555555555556,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:09:00,25-Nov-2012 00:09:59,watchTV,0.00625,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:10:00,25-Nov-2012 00:10:59,watchTV,0.006944444444444444,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:11:00,25-Nov-2012 00:11:59,watchTV,0.007638888888888889,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:12:00,25-Nov-2012 00:12:59,watchTV,0.008333333333333333,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:13:00,25-Nov-2012 00:13:59,watchTV,0.009027777777777777,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:14:00,25-Nov-2012 00:14:59,watchTV,0.009722222222222222,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:15:00,25-Nov-2012 00:15:59,watchTV,0.010416666666666666,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:16:00,25-Nov-2012 00:16:59,watchTV,0.011111111111111112,0,0,0,0,0,0,0,1,0,0,0,0
25-Nov-2012 00:17:00,25-Nov-2012 00:17:59,watchTV,0.011805555555555555,0,0,0,0,0,0,0,1,0,0,0,0
