start,end,activity,BedPressureRight,BasinBathroomPIR,ToiletFlushSensor,ShowerBathroomPIR,FridgeMagnetic,GroceriesCupboard,Microwave,ToiletSeatPressureSensor,FrontDoorMagnetic,LivingRoomDoorPIR,KitchenRoomDoorPIR,BedRoomDoorPIR,BedroomMovementPIR,BedPressureLeft,BedroomDresserMagnetic,BedRoomDoorMagnetic,KitchenSinkFloat,GroceriesCupboardMagnetic,PlatesCupboardMagnetic,CutleryDrawerMagnetic,KitchenWindowMagnetic,StoveMagnetic,MicrowaveApplianceStatusSensor,ToasterApplianceStatusSensor,PianoSeatPressure,BalconyDoorMagnetic,OfficeSeatPressure,CouchSeatPressureSensor,FreezerApplianceStatusSensor,Toilet_2_FlushSensor,Bathroom_2_Door_2_Magnetic,CutleryDrawer_2_Magnetic,KeysSensor,Bathroom_2_DoorMagnetic,PansCupboardMagnetic,LeftoverCupboardMagnetic,BathroomDoorMagnetic,PlatesCupboard_2_Magnetic,BedroomDresserPIR,BathroomSinkFloat,one_hot_0,one_hot_1,one_hot_2,one_hot_3,one_hot_4,one_hot_5,one_hot_6,one_hot_7,one_hot_8,one_hot_9,one_hot_10,one_hot_11,one_hot_12,one_hot_13,one_hot_14,one_hot_15,one_hot_16,one_hot_17,one_hot_18,one_hot_19,one_hot_20,one_hot_21,one_hot_22,one_hot_23,one_hot_24,unary_0,unary_1,unary_2,unary_3,unary_4,unary_5,unary_6
31-Jul-2009 09:23:00,31-Jul-2009 09:23:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:27:00,31-Jul-2009 09:27:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:38:00,31-Jul-2009 09:38:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
31-Jul-2009 09:43:00,31-Jul-2009 09:43:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:44:00,31-Jul-2009 09:44:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:45:00,31-Jul-2009 09:45:59,useToilet,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:46:00,31-Jul-2009 09:46:59,useToilet,0,-1,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:47:00,31-Jul-2009 09:47:59,prepareBreakfast,0,-1,0,0,1,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:48:00,31-Jul-2009 09:48:59,prepareBreakfast,0,-1,0,0,1,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:50:00,31-Jul-2009 09:50:59,prepareBreakfast,0,-1,0,0,1,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:51:00,31-Jul-2009 09:51:59,prepareBreakfast,0,-1,0,0,1,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:54:00,31-Jul-2009 09:54:59,eatBreakfast,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:55:00,31-Jul-2009 09:55:59,eatBreakfast,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:56:00,31-Jul-2009 09:56:59,prepareBreakfast,0,-1,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 09:57:00,31-Jul-2009 09:57:59,prepareBreakfast,0,-1,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 10:05:00,31-Jul-2009 10:05:59,eatBreakfast,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
31-Jul-2009 10:06:00,31-Jul-2009 10:06:59,eatBreakfast,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 10:18:00,31-Jul-2009 10:18:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
31-Jul-2009 10:19:00,31-Jul-2009 10:19:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 10:22:00,31-Jul-2009 10:22:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 10:23:00,31-Jul-2009 10:23:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 10:24:00,31-Jul-2009 10:24:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 10:34:00,31-Jul-2009 10:34:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
31-Jul-2009 10:53:00,31-Jul-2009 10:53:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
31-Jul-2009 10:54:00,31-Jul-2009 10:54:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 10:56:00,31-Jul-2009 10:56:59,takeShower,0,-1,0,1,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:06:00,31-Jul-2009 11:06:59,takeShower,0,-1,0,1,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
31-Jul-2009 11:07:00,31-Jul-2009 11:07:59,getDressed,0,-1,0,1,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:08:00,31-Jul-2009 11:08:59,getDressed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:09:00,31-Jul-2009 11:09:59,getDressed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,1,1,0,1,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:10:00,31-Jul-2009 11:10:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:11:00,31-Jul-2009 11:11:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:12:00,31-Jul-2009 11:12:59,useToilet,0,-1,0,1,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:16:00,31-Jul-2009 11:16:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:17:00,31-Jul-2009 11:17:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:19:00,31-Jul-2009 11:19:59,brushTeeth,0,-1,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:20:00,31-Jul-2009 11:20:59,brushTeeth,0,-1,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 11:21:00,31-Jul-2009 11:21:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31-Jul-2009 22:18:00,31-Jul-2009 22:18:59,leaveHouse,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0
31-Jul-2009 22:19:00,31-Jul-2009 22:19:59,leaveHouse,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31-Jul-2009 22:20:00,31-Jul-2009 22:20:59,leaveHouse,0,-1,0,0,0,-1,-1,-1,1,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31-Jul-2009 22:21:00,31-Jul-2009 22:21:59,getDrink,0,-1,0,0,1,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31-Jul-2009 22:22:00,31-Jul-2009 22:22:59,getDrink,0,-1,0,0,1,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31-Jul-2009 22:24:00,31-Jul-2009 22:24:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31-Jul-2009 22:28:00,31-Jul-2009 22:28:59,idle,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
31-Jul-2009 22:31:00,31-Jul-2009 22:31:59,brushTeeth,0,-1,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31-Jul-2009 22:32:00,31-Jul-2009 22:32:59,brushTeeth,0,-1,0,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31-Jul-2009 22:33:00,31-Jul-2009 22:33:59,brushTeeth,0,-1,0,1,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31-Jul-2009 22:34:00,31-Jul-2009 22:34:59,useToilet,0,-1,1,0,0,-1,-1,-1,0,-1,1,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31-Jul-2009 22:35:00,31-Jul-2009 22:35:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31-Jul-2009 22:36:00,31-Jul-2009 22:36:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31-Jul-2009 22:46:00,31-Jul-2009 22:46:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
31-Jul-2009 22:47:00,31-Jul-2009 22:47:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
31-Jul-2009 22:55:00,31-Jul-2009 22:55:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
31-Jul-2009 22:56:00,31-Jul-2009 22:56:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
01-Aug-2009 00:01:00,01-Aug-2009 00:01:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
01-Aug-2009 00:02:00,01-Aug-2009 00:02:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
01-Aug-2009 00:12:00,01-Aug-2009 00:12:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
01-Aug-2009 00:48:00,01-Aug-2009 00:48:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
01-Aug-2009 01:14:00,01-Aug-2009 01:14:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
01-Aug-2009 01:15:00,01-Aug-2009 01:15:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
01-Aug-2009 01:22:00,01-Aug-2009 01:22:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
01-Aug-2009 01:33:00,01-Aug-2009 01:33:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
01-Aug-2009 01:39:00,01-Aug-2009 01:39:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
01-Aug-2009 01:40:00,01-Aug-2009 01:40:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
01-Aug-2009 01:41:00,01-Aug-2009 01:41:59,goToBed,0,-1,0,0,0,-1,-1,-1,0,-1,0,-1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
