start,end,activity,time_of_the_day,BedPressureBedroom_1,CabinetMagneticBathroom_2,BasinPIRBathroom_3,ToiletFlushBathroom_4,ShowerPIRBathroom_5,FridgeMagneticKitchen_6,CupboardMagneticKitchen_7,ToasterElectricKitchen_8,CooktopPIRKitchen_9,MicrowaveElectricKitchen_10,SeatPressureLiving_11,MaindoorMagneticEntrance_12
03-Dec-2011 12:13:00,03-Dec-2011 12:13:59,prepareBreakfast,0.5090277777777777,0,0,0,0,0,0,0,1,0,1,0,0
03-Dec-2011 12:14:00,03-Dec-2011 12:14:59,prepareBreakfast,0.5097222222222222,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 12:15:00,03-Dec-2011 12:15:59,prepareBreakfast,0.5104166666666666,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 12:16:00,03-Dec-2011 12:16:59,prepareBreakfast,0.5111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 12:17:00,03-Dec-2011 12:17:59,prepareBreakfast,0.5118055555555555,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 12:18:00,03-Dec-2011 12:18:59,prepareBreakfast,0.5125,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 12:19:00,03-Dec-2011 12:19:59,prepareBreakfast,0.5131944444444444,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 12:20:00,03-Dec-2011 12:20:59,idle,0.5138888888888888,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 12:21:00,03-Dec-2011 12:21:59,watchTV,0.5145833333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:22:00,03-Dec-2011 12:22:59,watchTV,0.5152777777777777,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:23:00,03-Dec-2011 12:23:59,watchTV,0.5159722222222223,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:24:00,03-Dec-2011 12:24:59,watchTV,0.5166666666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:25:00,03-Dec-2011 12:25:59,watchTV,0.5173611111111112,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:26:00,03-Dec-2011 12:26:59,watchTV,0.5180555555555556,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:27:00,03-Dec-2011 12:27:59,watchTV,0.51875,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:28:00,03-Dec-2011 12:28:59,watchTV,0.5194444444444445,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:29:00,03-Dec-2011 12:29:59,watchTV,0.5201388888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:30:00,03-Dec-2011 12:30:59,watchTV,0.5208333333333334,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:31:00,03-Dec-2011 12:31:59,watchTV,0.5215277777777778,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:32:00,03-Dec-2011 12:32:59,watchTV,0.5222222222222223,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:33:00,03-Dec-2011 12:33:59,watchTV,0.5229166666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:34:00,03-Dec-2011 12:34:59,watchTV,0.5236111111111111,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:35:00,03-Dec-2011 12:35:59,watchTV,0.5243055555555556,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:36:00,03-Dec-2011 12:36:59,watchTV,0.525,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:37:00,03-Dec-2011 12:37:59,watchTV,0.5256944444444445,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:38:00,03-Dec-2011 12:38:59,watchTV,0.5263888888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:39:00,03-Dec-2011 12:39:59,watchTV,0.5270833333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:40:00,03-Dec-2011 12:40:59,watchTV,0.5277777777777778,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:41:00,03-Dec-2011 12:41:59,watchTV,0.5284722222222222,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:42:00,03-Dec-2011 12:42:59,watchTV,0.5291666666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:43:00,03-Dec-2011 12:43:59,watchTV,0.5298611111111111,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:44:00,03-Dec-2011 12:44:59,watchTV,0.5305555555555556,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:45:00,03-Dec-2011 12:45:59,watchTV,0.53125,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:46:00,03-Dec-2011 12:46:59,watchTV,0.5319444444444444,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:47:00,03-Dec-2011 12:47:59,watchTV,0.5326388888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:48:00,03-Dec-2011 12:48:59,watchTV,0.5333333333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:49:00,03-Dec-2011 12:49:59,watchTV,0.5340277777777778,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:50:00,03-Dec-2011 12:50:59,watchTV,0.5347222222222222,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:51:00,03-Dec-2011 12:51:59,watchTV,0.5354166666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:52:00,03-Dec-2011 12:52:59,watchTV,0.5361111111111111,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:53:00,03-Dec-2011 12:53:59,watchTV,0.5368055555555555,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:54:00,03-Dec-2011 12:54:59,watchTV,0.5375,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:55:00,03-Dec-2011 12:55:59,watchTV,0.5381944444444444,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:56:00,03-Dec-2011 12:56:59,watchTV,0.5388888888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:57:00,03-Dec-2011 12:57:59,watchTV,0.5395833333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:58:00,03-Dec-2011 12:58:59,watchTV,0.5402777777777777,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 12:59:00,03-Dec-2011 12:59:59,watchTV,0.5409722222222222,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:00:00,03-Dec-2011 13:00:59,watchTV,0.5416666666666666,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:01:00,03-Dec-2011 13:01:59,watchTV,0.5423611111111111,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:02:00,03-Dec-2011 13:02:59,watchTV,0.5430555555555555,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:03:00,03-Dec-2011 13:03:59,watchTV,0.54375,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:04:00,03-Dec-2011 13:04:59,watchTV,0.5444444444444444,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:05:00,03-Dec-2011 13:05:59,watchTV,0.5451388888888888,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:06:00,03-Dec-2011 13:06:59,watchTV,0.5458333333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:07:00,03-Dec-2011 13:07:59,watchTV,0.5465277777777777,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:08:00,03-Dec-2011 13:08:59,watchTV,0.5472222222222223,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:09:00,03-Dec-2011 13:09:59,watchTV,0.5479166666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:10:00,03-Dec-2011 13:10:59,watchTV,0.5486111111111112,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:11:00,03-Dec-2011 13:11:59,watchTV,0.5493055555555556,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:12:00,03-Dec-2011 13:12:59,watchTV,0.55,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:13:00,03-Dec-2011 13:13:59,watchTV,0.5506944444444445,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:14:00,03-Dec-2011 13:14:59,watchTV,0.5513888888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:15:00,03-Dec-2011 13:15:59,watchTV,0.5520833333333334,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:16:00,03-Dec-2011 13:16:59,watchTV,0.5527777777777778,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:17:00,03-Dec-2011 13:17:59,watchTV,0.5534722222222223,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:18:00,03-Dec-2011 13:18:59,watchTV,0.5541666666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:19:00,03-Dec-2011 13:19:59,watchTV,0.5548611111111111,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:20:00,03-Dec-2011 13:20:59,watchTV,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:21:00,03-Dec-2011 13:21:59,watchTV,0.55625,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:22:00,03-Dec-2011 13:22:59,watchTV,0.5569444444444445,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:23:00,03-Dec-2011 13:23:59,watchTV,0.5576388888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:24:00,03-Dec-2011 13:24:59,watchTV,0.5583333333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:25:00,03-Dec-2011 13:25:59,watchTV,0.5590277777777778,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:26:00,03-Dec-2011 13:26:59,watchTV,0.5597222222222222,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:27:00,03-Dec-2011 13:27:59,watchTV,0.5604166666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:28:00,03-Dec-2011 13:28:59,watchTV,0.5611111111111111,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:29:00,03-Dec-2011 13:29:59,grooming,0.5618055555555556,0,0,1,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:30:00,03-Dec-2011 13:30:59,watchTV,0.5625,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:31:00,03-Dec-2011 13:31:59,watchTV,0.5631944444444444,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:32:00,03-Dec-2011 13:32:59,watchTV,0.5638888888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:33:00,03-Dec-2011 13:33:59,watchTV,0.5645833333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:34:00,03-Dec-2011 13:34:59,watchTV,0.5652777777777778,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:35:00,03-Dec-2011 13:35:59,watchTV,0.5659722222222222,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:36:00,03-Dec-2011 13:36:59,watchTV,0.5666666666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:37:00,03-Dec-2011 13:37:59,watchTV,0.5673611111111111,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:38:00,03-Dec-2011 13:38:59,watchTV,0.5680555555555555,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:39:00,03-Dec-2011 13:39:59,watchTV,0.56875,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:40:00,03-Dec-2011 13:40:59,watchTV,0.5694444444444444,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:41:00,03-Dec-2011 13:41:59,watchTV,0.5701388888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:42:00,03-Dec-2011 13:42:59,watchTV,0.5708333333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:43:00,03-Dec-2011 13:43:59,watchTV,0.5715277777777777,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:44:00,03-Dec-2011 13:44:59,watchTV,0.5722222222222222,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:45:00,03-Dec-2011 13:45:59,watchTV,0.5729166666666666,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:46:00,03-Dec-2011 13:46:59,watchTV,0.5736111111111111,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:47:00,03-Dec-2011 13:47:59,watchTV,0.5743055555555555,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:48:00,03-Dec-2011 13:48:59,watchTV,0.575,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:49:00,03-Dec-2011 13:49:59,watchTV,0.5756944444444444,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:50:00,03-Dec-2011 13:50:59,watchTV,0.5763888888888888,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:51:00,03-Dec-2011 13:51:59,watchTV,0.5770833333333333,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:52:00,03-Dec-2011 13:52:59,watchTV,0.5777777777777777,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:53:00,03-Dec-2011 13:53:59,watchTV,0.5784722222222223,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:54:00,03-Dec-2011 13:54:59,watchTV,0.5791666666666667,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:55:00,03-Dec-2011 13:55:59,watchTV,0.5798611111111112,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:56:00,03-Dec-2011 13:56:59,watchTV,0.5805555555555556,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:57:00,03-Dec-2011 13:57:59,watchTV,0.58125,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:58:00,03-Dec-2011 13:58:59,watchTV,0.5819444444444445,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 13:59:00,03-Dec-2011 13:59:59,watchTV,0.5826388888888889,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 14:00:00,03-Dec-2011 14:00:59,watchTV,0.5833333333333334,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 14:01:00,03-Dec-2011 14:01:59,watchTV,0.5840277777777778,0,0,0,0,0,0,0,0,0,0,1,0
03-Dec-2011 14:02:00,03-Dec-2011 14:02:59,idle,0.5847222222222223,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:03:00,03-Dec-2011 14:03:59,idle,0.5854166666666667,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:04:00,03-Dec-2011 14:04:59,idle,0.5861111111111111,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:05:00,03-Dec-2011 14:05:59,idle,0.5868055555555556,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:06:00,03-Dec-2011 14:06:59,idle,0.5875,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:07:00,03-Dec-2011 14:07:59,idle,0.5881944444444445,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:08:00,03-Dec-2011 14:08:59,idle,0.5888888888888889,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:09:00,03-Dec-2011 14:09:59,idle,0.5895833333333333,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:10:00,03-Dec-2011 14:10:59,idle,0.5902777777777778,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:11:00,03-Dec-2011 14:11:59,grooming,0.5909722222222222,0,0,1,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:12:00,03-Dec-2011 14:12:59,grooming,0.5916666666666667,0,0,1,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:13:00,03-Dec-2011 14:13:59,grooming,0.5923611111111111,0,0,1,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:14:00,03-Dec-2011 14:14:59,grooming,0.5930555555555556,0,0,1,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:15:00,03-Dec-2011 14:15:59,idle,0.59375,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:16:00,03-Dec-2011 14:16:59,idle,0.5944444444444444,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:17:00,03-Dec-2011 14:17:59,idle,0.5951388888888889,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:18:00,03-Dec-2011 14:18:59,leaveHouse,0.5958333333333333,0,0,0,0,0,0,0,0,0,0,0,1
03-Dec-2011 14:19:00,03-Dec-2011 14:19:59,leaveHouse,0.5965277777777778,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:20:00,03-Dec-2011 14:20:59,leaveHouse,0.5972222222222222,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:21:00,03-Dec-2011 14:21:59,leaveHouse,0.5979166666666667,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:22:00,03-Dec-2011 14:22:59,leaveHouse,0.5986111111111111,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:23:00,03-Dec-2011 14:23:59,leaveHouse,0.5993055555555555,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:24:00,03-Dec-2011 14:24:59,leaveHouse,0.6,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:25:00,03-Dec-2011 14:25:59,leaveHouse,0.6006944444444444,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:26:00,03-Dec-2011 14:26:59,leaveHouse,0.6013888888888889,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:27:00,03-Dec-2011 14:27:59,leaveHouse,0.6020833333333333,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:28:00,03-Dec-2011 14:28:59,leaveHouse,0.6027777777777777,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:29:00,03-Dec-2011 14:29:59,leaveHouse,0.6034722222222222,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:30:00,03-Dec-2011 14:30:59,leaveHouse,0.6041666666666666,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:31:00,03-Dec-2011 14:31:59,leaveHouse,0.6048611111111111,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:32:00,03-Dec-2011 14:32:59,leaveHouse,0.6055555555555555,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:33:00,03-Dec-2011 14:33:59,leaveHouse,0.60625,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:34:00,03-Dec-2011 14:34:59,leaveHouse,0.6069444444444444,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:35:00,03-Dec-2011 14:35:59,leaveHouse,0.6076388888888888,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:36:00,03-Dec-2011 14:36:59,leaveHouse,0.6083333333333333,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:37:00,03-Dec-2011 14:37:59,leaveHouse,0.6090277777777777,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:38:00,03-Dec-2011 14:38:59,leaveHouse,0.6097222222222223,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:39:00,03-Dec-2011 14:39:59,leaveHouse,0.6104166666666667,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:40:00,03-Dec-2011 14:40:59,leaveHouse,0.6111111111111112,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:41:00,03-Dec-2011 14:41:59,leaveHouse,0.6118055555555556,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:42:00,03-Dec-2011 14:42:59,leaveHouse,0.6125,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:43:00,03-Dec-2011 14:43:59,leaveHouse,0.6131944444444445,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:44:00,03-Dec-2011 14:44:59,leaveHouse,0.6138888888888889,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:45:00,03-Dec-2011 14:45:59,leaveHouse,0.6145833333333334,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:46:00,03-Dec-2011 14:46:59,leaveHouse,0.6152777777777778,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:47:00,03-Dec-2011 14:47:59,leaveHouse,0.6159722222222223,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:48:00,03-Dec-2011 14:48:59,leaveHouse,0.6166666666666667,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:49:00,03-Dec-2011 14:49:59,leaveHouse,0.6173611111111111,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:50:00,03-Dec-2011 14:50:59,leaveHouse,0.6180555555555556,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:51:00,03-Dec-2011 14:51:59,leaveHouse,0.61875,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:52:00,03-Dec-2011 14:52:59,leaveHouse,0.6194444444444445,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:53:00,03-Dec-2011 14:53:59,leaveHouse,0.6201388888888889,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:54:00,03-Dec-2011 14:54:59,leaveHouse,0.6208333333333333,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:55:00,03-Dec-2011 14:55:59,leaveHouse,0.6215277777777778,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:56:00,03-Dec-2011 14:56:59,leaveHouse,0.6222222222222222,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:57:00,03-Dec-2011 14:57:59,leaveHouse,0.6229166666666667,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:58:00,03-Dec-2011 14:58:59,leaveHouse,0.6236111111111111,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 14:59:00,03-Dec-2011 14:59:59,leaveHouse,0.6243055555555556,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:00:00,03-Dec-2011 15:00:59,leaveHouse,0.625,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:01:00,03-Dec-2011 15:01:59,leaveHouse,0.6256944444444444,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:02:00,03-Dec-2011 15:02:59,leaveHouse,0.6263888888888889,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:03:00,03-Dec-2011 15:03:59,leaveHouse,0.6270833333333333,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:04:00,03-Dec-2011 15:04:59,leaveHouse,0.6277777777777778,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:05:00,03-Dec-2011 15:05:59,leaveHouse,0.6284722222222222,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:06:00,03-Dec-2011 15:06:59,leaveHouse,0.6291666666666667,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:07:00,03-Dec-2011 15:07:59,leaveHouse,0.6298611111111111,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:08:00,03-Dec-2011 15:08:59,leaveHouse,0.6305555555555555,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:09:00,03-Dec-2011 15:09:59,leaveHouse,0.63125,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:10:00,03-Dec-2011 15:10:59,leaveHouse,0.6319444444444444,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:11:00,03-Dec-2011 15:11:59,leaveHouse,0.6326388888888889,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:12:00,03-Dec-2011 15:12:59,leaveHouse,0.6333333333333333,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:13:00,03-Dec-2011 15:13:59,leaveHouse,0.6340277777777777,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:14:00,03-Dec-2011 15:14:59,leaveHouse,0.6347222222222222,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:15:00,03-Dec-2011 15:15:59,leaveHouse,0.6354166666666666,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:16:00,03-Dec-2011 15:16:59,leaveHouse,0.6361111111111111,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:17:00,03-Dec-2011 15:17:59,leaveHouse,0.6368055555555555,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:18:00,03-Dec-2011 15:18:59,leaveHouse,0.6375,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:19:00,03-Dec-2011 15:19:59,leaveHouse,0.6381944444444444,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:20:00,03-Dec-2011 15:20:59,leaveHouse,0.6388888888888888,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:21:00,03-Dec-2011 15:21:59,leaveHouse,0.6395833333333333,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:22:00,03-Dec-2011 15:22:59,leaveHouse,0.6402777777777777,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:23:00,03-Dec-2011 15:23:59,leaveHouse,0.6409722222222223,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:24:00,03-Dec-2011 15:24:59,leaveHouse,0.6416666666666667,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:25:00,03-Dec-2011 15:25:59,leaveHouse,0.6423611111111112,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:26:00,03-Dec-2011 15:26:59,leaveHouse,0.6430555555555556,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:27:00,03-Dec-2011 15:27:59,leaveHouse,0.64375,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:28:00,03-Dec-2011 15:28:59,leaveHouse,0.6444444444444445,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:29:00,03-Dec-2011 15:29:59,leaveHouse,0.6451388888888889,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:30:00,03-Dec-2011 15:30:59,leaveHouse,0.6458333333333334,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:31:00,03-Dec-2011 15:31:59,leaveHouse,0.6465277777777778,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:32:00,03-Dec-2011 15:32:59,leaveHouse,0.6472222222222223,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:33:00,03-Dec-2011 15:33:59,leaveHouse,0.6479166666666667,0,0,0,0,0,0,0,0,0,0,0,0
03-Dec-2011 15:34:00,03-Dec-2011 15:34:59,leaveHouse,0.6486111111111111,0,0,0,0,0,0,0,0,0,0,0,0
