start,end,activity,time_of_the_day,BedPressureBedroom_1,BasinPIRBathroom_3,ToiletFlushBathroom_4,ShowerPIRBathroom_5,FridgeMagneticKitchen_6,CupboardMagneticKitchen_7,MicrowaveElectricKitchen_10,SeatPressureLiving_11,MaindoorMagneticEntrance_12,DoorPIRLiving_13,DoorPIRKitchen_14,DoorPIRBedroom_15,one_hot_0,one_hot_1,one_hot_2,one_hot_3,one_hot_4,one_hot_5,one_hot_6,one_hot_7,one_hot_8,one_hot_9,one_hot_10,one_hot_11,one_hot_12,one_hot_13,one_hot_14,one_hot_15,one_hot_16,one_hot_17,one_hot_18,one_hot_19,one_hot_20,one_hot_21,one_hot_22,one_hot_23,one_hot_24,unary_0,unary_1,unary_2,unary_3,unary_4,unary_5,unary_6
23-Nov-2012 17:56:00,23-Nov-2012 17:56:59,watchTV,0.7472222222222222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
23-Nov-2012 17:57:00,23-Nov-2012 17:57:59,watchTV,0.7479166666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 17:58:00,23-Nov-2012 17:58:59,getSnack,0.7486111111111111,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 17:59:00,23-Nov-2012 17:59:59,getSnack,0.7493055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 18:00:00,23-Nov-2012 18:00:59,getSnack,0.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 18:01:00,23-Nov-2012 18:01:59,idle,0.7506944444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 18:05:00,23-Nov-2012 18:05:59,idle,0.7534722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 18:06:00,23-Nov-2012 18:06:59,idle,0.7541666666666667,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 18:07:00,23-Nov-2012 18:07:59,watchTV,0.7548611111111111,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 19:49:00,23-Nov-2012 19:49:59,watchTV,0.8256944444444444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0
23-Nov-2012 19:50:00,23-Nov-2012 19:50:59,watchTV,0.8263888888888888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 19:52:00,23-Nov-2012 19:52:59,idle,0.8277777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 19:53:00,23-Nov-2012 19:53:59,leaveHouse,0.8284722222222223,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:02:00,23-Nov-2012 22:02:59,leaveHouse,0.9180555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0
23-Nov-2012 22:03:00,23-Nov-2012 22:03:59,leaveHouse,0.91875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:06:00,23-Nov-2012 22:06:59,idle,0.9208333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:08:00,23-Nov-2012 22:08:59,useToilet,0.9222222222222224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:09:00,23-Nov-2012 22:09:59,idle,0.9229166666666668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:11:00,23-Nov-2012 22:11:59,idle,0.9243055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:12:00,23-Nov-2012 22:12:59,idle,0.925,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:13:00,23-Nov-2012 22:13:59,idle,0.9256944444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:14:00,23-Nov-2012 22:14:59,idle,0.9263888888888888,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:15:00,23-Nov-2012 22:15:59,idle,0.9270833333333334,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23-Nov-2012 22:16:00,23-Nov-2012 22:16:59,idle,0.9277777777777778,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
24-Nov-2012 00:24:00,24-Nov-2012 00:24:59,watchTV,0.016666666666666666,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
24-Nov-2012 00:26:00,24-Nov-2012 00:26:59,watchTV,0.018055555555555557,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 00:27:00,24-Nov-2012 00:27:59,grooming,0.01875,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 00:32:00,24-Nov-2012 00:32:59,grooming,0.022222222222222227,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 00:33:00,24-Nov-2012 00:33:59,goToBed,0.02291666666666666,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 00:35:00,24-Nov-2012 00:35:59,goToBed,0.02430555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:00:00,24-Nov-2012 10:00:59,goToBed,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
24-Nov-2012 10:01:00,24-Nov-2012 10:01:59,goToBed,0.4173611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:02:00,24-Nov-2012 10:02:59,goToBed,0.4180555555555556,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:03:00,24-Nov-2012 10:03:59,idle,0.41875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:04:00,24-Nov-2012 10:04:59,prepareBreakfast,0.4194444444444445,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:05:00,24-Nov-2012 10:05:59,prepareBreakfast,0.4201388888888889,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:09:00,24-Nov-2012 10:09:59,prepareBreakfast,0.42291666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:10:00,24-Nov-2012 10:10:59,prepareBreakfast,0.4236111111111111,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:12:00,24-Nov-2012 10:12:59,prepareBreakfast,0.425,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:13:00,24-Nov-2012 10:13:59,idle,0.4256944444444444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:16:00,24-Nov-2012 10:16:59,idle,0.42777777777777776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:18:00,24-Nov-2012 10:18:59,useToilet,0.42916666666666653,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 10:19:00,24-Nov-2012 10:19:59,watchTV,0.4298611111111112,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:12:00,24-Nov-2012 11:12:59,watchTV,0.4666666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24-Nov-2012 11:13:00,24-Nov-2012 11:13:59,watchTV,0.4673611111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:15:00,24-Nov-2012 11:15:59,idle,0.46875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:16:00,24-Nov-2012 11:16:59,getSnack,0.4694444444444445,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:17:00,24-Nov-2012 11:17:59,getSnack,0.4701388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:18:00,24-Nov-2012 11:18:59,getSnack,0.4708333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:19:00,24-Nov-2012 11:19:59,getSnack,0.4715277777777778,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:21:00,24-Nov-2012 11:21:59,idle,0.4729166666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:22:00,24-Nov-2012 11:22:59,idle,0.4736111111111111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:28:00,24-Nov-2012 11:28:59,idle,0.4777777777777778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24-Nov-2012 11:29:00,24-Nov-2012 11:29:59,idle,0.4784722222222222,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:38:00,24-Nov-2012 11:38:59,takeShower,0.4847222222222222,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24-Nov-2012 11:45:00,24-Nov-2012 11:45:59,grooming,0.4895833333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24-Nov-2012 11:50:00,24-Nov-2012 11:50:59,grooming,0.4930555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:52:00,24-Nov-2012 11:52:59,grooming,0.4944444444444445,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:53:00,24-Nov-2012 11:53:59,idle,0.4951388888888889,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:54:00,24-Nov-2012 11:54:59,idle,0.4958333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:55:00,24-Nov-2012 11:55:59,idle,0.4965277777777778,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 11:58:00,24-Nov-2012 11:58:59,idle,0.4986111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:00:00,24-Nov-2012 12:00:59,grooming,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:02:00,24-Nov-2012 12:02:59,useToilet,0.5013888888888889,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:05:00,24-Nov-2012 12:05:59,idle,0.5034722222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:06:00,24-Nov-2012 12:06:59,idle,0.5041666666666667,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:07:00,24-Nov-2012 12:07:59,idle,0.5048611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:08:00,24-Nov-2012 12:08:59,idle,0.5055555555555555,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:09:00,24-Nov-2012 12:09:59,getSnack,0.50625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:22:00,24-Nov-2012 12:22:59,getSnack,0.5152777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24-Nov-2012 12:23:00,24-Nov-2012 12:23:59,getSnack,0.5159722222222223,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:24:00,24-Nov-2012 12:24:59,idle,0.5166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:25:00,24-Nov-2012 12:25:59,idle,0.5173611111111112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:29:00,24-Nov-2012 12:29:59,idle,0.5201388888888889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:30:00,24-Nov-2012 12:30:59,idle,0.5208333333333334,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 12:31:00,24-Nov-2012 12:31:59,watchTV,0.5215277777777778,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:17:00,24-Nov-2012 13:17:59,watchTV,0.5534722222222223,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24-Nov-2012 13:18:00,24-Nov-2012 13:18:59,watchTV,0.5541666666666667,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:19:00,24-Nov-2012 13:19:59,idle,0.5548611111111111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:26:00,24-Nov-2012 13:26:59,idle,0.5597222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24-Nov-2012 13:27:00,24-Nov-2012 13:27:59,idle,0.5604166666666667,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:29:00,24-Nov-2012 13:29:59,idle,0.5618055555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:30:00,24-Nov-2012 13:30:59,idle,0.5625,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:36:00,24-Nov-2012 13:36:59,idle,0.5666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24-Nov-2012 13:37:00,24-Nov-2012 13:37:59,idle,0.5673611111111111,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:39:00,24-Nov-2012 13:39:59,idle,0.56875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:40:00,24-Nov-2012 13:40:59,idle,0.5694444444444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:48:00,24-Nov-2012 13:48:59,idle,0.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
24-Nov-2012 13:49:00,24-Nov-2012 13:49:59,idle,0.5756944444444444,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:50:00,24-Nov-2012 13:50:59,watchTV,0.5763888888888888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:51:00,24-Nov-2012 13:51:59,watchTV,0.5770833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:52:00,24-Nov-2012 13:52:59,watchTV,0.5777777777777777,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:54:00,24-Nov-2012 13:54:59,watchTV,0.5791666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 13:55:00,24-Nov-2012 13:55:59,watchTV,0.5798611111111112,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 14:31:00,24-Nov-2012 14:31:59,watchTV,0.6048611111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
24-Nov-2012 14:32:00,24-Nov-2012 14:32:59,grooming,0.6055555555555555,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 14:34:00,24-Nov-2012 14:34:59,idle,0.6069444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 14:35:00,24-Nov-2012 14:35:59,idle,0.6076388888888888,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 14:36:00,24-Nov-2012 14:36:59,leaveHouse,0.6083333333333333,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 15:57:00,24-Nov-2012 15:57:59,leaveHouse,0.6645833333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
24-Nov-2012 15:58:00,24-Nov-2012 15:58:59,leaveHouse,0.6652777777777777,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 15:59:00,24-Nov-2012 15:59:59,leaveHouse,0.6659722222222222,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24-Nov-2012 16:00:00,24-Nov-2012 16:00:59,useToilet,0.6666666666666666,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
